review_id,review_text,price,packaging,product,aroma
15426,"essencenya cair banget, jadi hati2 nuang nya kalo beli sample sachetan. pake dikit aja, cepat menyerap. aku pake di malam hari aja karena spe melembabkan banget, jadi takut oily kalo di pake siang hari. spe ini enak, bikin kulit glowing dan kenyal2 kayak mochi pas bangun tidur suka banget pegang2 muka. essence ini disebut2 sebagai saingannya fte sk2. dibandingkan antara ke2nya, lebih terhidrasi dan melembabkan kulit.",0,0,1,0
15568,"sangat recommended. suka banget ama dahsyat. kuat ini multi fungsi: anti aging, anti oksidan, memperbaiki tektur kulit, tone, collagen booster. pas melamar berasa hangat. pake 1 pump aja cukup untuk muka. aku pake pagi dan malam, sebulan muka jadi cerah, sehat dan mudaan hehheeheee konsentrat vit c nya tinggi 10.5%, ada beberapa jenis kulit yang gak cocok ama vit c yang konsentrat tinggi, kalo cocok enak banget karena muka jadi cerah, sehat, noda2 di wajah juga pudar.",0,0,1,0
15587,"aku dapat perawatan kerut ini menang kuis kiehls di facebook. ini bisa di pakai untuk garis2 halus di jidat (garis khawatir) garis senyum (garis senyum) dan ujung mata (umpan gagak). Aku pake di bawah mata, improvenya agak lama nih, tapi lumayan lah untuk bikin seger bawah mata.",0,0,1,0
15667,"baru pakai ini sekitar dua mingguan. aturan pemakaiannya adalah tiap dua malam sekali. teksturnya kayak air dan rasa kimia sedikit tapi nggak ganggu. saat dipakai terasa sedikit menyengat di kulit. Sejauh ini sih sudah ada sedikit perubahan di kulit (karena kulitku badak dan susah berubah), tapi saya perhatikan bahwa kulit saya tampak sedikit lebih halus, dan bekas2 jerawat sedikit-sedikit menghilang. membeli kembali? mungkin, tapi biar saya lihat hasilnya setelah botol itu mengenai wajan.",0,0,1,0
15820,"serum yang cepat menyerap, ringan, dan nggak lengket. tapi dari segi hasil memang belum terlihat di kulitku karena baru pakai sekitar dua minggu. packagingnya elegan, tapi agak berat jadi susah kalau dibawa bepergian.",0,0,0,0
15929,"muka aku oily pada bagian tertentu, tepatnya dibagian t tapi bagian yang minyak jadi ga berminyak lagi dan bagian yang kering jadi moist .. tapi kekurangannya kurang tahan lama. kalau aku ada jerawat biasanya aku kompres didiemin semalaman pake ini dan jerawat jadi kempes. aku beli yang ukuran kecil karena mahal harganya kalo yang gede (maklum masih kuliah). worth it :) dan sangat direkomendasikan.",-1,0,1,0
15933,"Aku baru pakai anr ini kurang lebih 2 minggu, kulitku jadi terasa lembut banget dan dewy begitu bangu pagi. suka banget sama efeknya, selain itu aku juga memperhatikan kalau pori-poriku jadi lebih mengecil setelah pakai ini. aku yang sangat bermasalah dengan komedo jadi ngerasa terbantu banget setelah pakai ini rasanya komedoku makin samar. cuma memang produk ini pricy, harus nabung dulu kalo mau repurchase.",-1,0,1,0
15962,"ini varian white shiso kedua yang aku pakai. sebelumnya pernah coba white shiso night cream yang ga berpengaruh apa-apa di wajahku. teksturnya gel berwarna putih mutiara dan ada partikel shimmer yang sangat kecil. wanginya aroma khas shiso namun dengan intensitas yang sangat ringan. produk ini diklaim sebagai booster dalam hal mencerahkan, tembus cahaya, dan kelembapan di malam hari. kurang cocok ya dipakai sebagai krim hari karena ga efektif. sekali berlaku pemakaian sebesar 3 biji jagung untuk area wajah dan leher. formulanya sangat cepat meresap sehingga tidak sempat untuk melakukan pijatan seperti yang diminta. hasil matte finish karena berkat produk ini mengandung dimethicone. efek yang aku dapat setelah 3 minggu pemakaian, kulit wajahku jadi lebih cerah dan lembab. efek translucency belum terlihat di wajahku. semoga saja nanti akan terlihat setelah 4 minggu pemakaian. minus dari produk ini tentunya dari segi harga, kemudian yang sangat disayangkan adanya kandungan dimethicone.",-1,0,1,0
16162,"favorit .. wangi ginsengnya bikin adiksi, hehehe ... enak banget sih ... si fcas ini jadi penghuni tetap di meja rias, meskipun ga selalu dipake, tapi kalau muka2 lagi ga enak, mulai sensi, panas dan gatel langsung templok dan enakeun efeknya deh ... lgsg kenyal dan adem ... cinta mutlak !!",0,0,1,0
16209,"pernah pakai ini skitar sebulan sebelum tahu akhirnya hamil (menghentikan perawatan kulit non organik) cepet nyerap, tidak berminyak, paginya muka kenyal, kliatan segar, n lembut. mmg bagus anr ini. sayang harganya mahal bgt, skrg mau repurchase jd mikir 1000x apalg udh byk kebutuhan anak: d",-1,0,1,0
16281,"fte ini kayaknya hampir setiap org pernah coba ya? kalau di kulitku hasilnya melembabkan kulitku yg suka ada dry patch. waktu itu stop karena kehamilan pdhl ada jg yg ttp pake aja (syng aku parno-an) aku suka sm hasilnya yg glowy n moist gitu. pengen coba pakai lagi kayaknya. harga itu yg mahal, tapi ada harga ada hasil lah yaa ...",-1,0,1,0
16882,"serum ini di aku bikin kulit jadi lebih lembab, kata ba nya sih bisa mencerah kan, tapi di aku nggak sama sekali, texture nya cair dan gampang banget meresap di kulit. penggunaan nya pun hanya satu pump dan cukup untuk seluruh muka. ukuran 15 ml bisa aku gunakan 3 bulan pemakaian. dibeli kembali? Ya ampuh buat kulit biasa kering.",0,0,1,0
17017,"tekstur lembut, cepat meresap. bikin muka kenyal dan lembut. tapi sih secara jangka panjang kurang berasa ada efek apa2, buat aku efeknya cuma sebagai moisturizer aja kayaknya. nggak menyebabkan bruntusan sih di aku.",0,0,0,0
17414,"jelly aquarista, tekstur jelly kan! formulanya ringan, langsung meresap ke kulit tapi beberapa saat setelah ada sedikit rasa lengket tapi beberapa menit kemudian hilang setelah gel benar-benar meresap. kelebihannya gak bikin kulit berminyak tapi kalo dibandingkan dari segi harga dan manfaat tentu tidak sebanding, kemahalan menurutku. karens efeknya cuma melembutkan kulit saja.",-1,0,0,0
17462,"minyak malam saya saat ini, dan menyukainya. dulu ga pernah kepikiran mau tidur pake minyak pasti lengket2..tapi ternyata begitu nyoba ini ga lengket, malah nyerep dimuka cepet banget, besok pagi bangun langsung mukanya kenyal, ga kusam. fun deh :) memang agak mahal, tapi efek yang paling berasa adalah muka jadi gak kusam :)",-1,0,1,0
17463,"wah, ternyata belum banyak yang review ccds ini ya .. menurutku ini produk yang bagus untuk ngilangin bekas2 jerawat, tapi ingat ga ada yang instan ya untuk perawatan kulit. memang hasil ga akan kelihatan kalau baru seminggu-2minggu, tapi kalau rajin pakenya bekas2 jerawatku memudar. ada satu lagi yang aku suka dari ccds ini adalah dia meratakan warna kulit. mungkin ada dari kalian yang kulit mukanya ga rata, gelap2 di dahi, dagu, dll nah kalau rutin pakai ini lama-lama warna kulitnya jadi rata lo. kalau ada yang bermasalah sama dark spot dan kulit muka ga rata, cobain deh! oiya satu pesen untuk yang jerawatan gede2, kalau lagi jerawatan jangan coba2 pakai ini, karena dia ada vitamin c yang super tinggi akan merangsang tumbuhnya jerawat, nanti jadi tambah parah. kalau jerawat sudah kering, sudah sembuh baru pakai lagi ya :) selamat mencoba!",0,0,1,0
17950,"saya sudah coba ini versi yang sample. yang saya suka adalah teksturnya yang jeli macam ager-ager. meski jelly begitu ketika terkena tangan dan dibaurkan di wajah, langsung meresap dan mudah diratakan. meski begitu saya tidak cocok ini setelah pemakaian beberapa saat, muncul beberapa jerwat kecil :(",0,0,1,0
18010,"warnanya coklat, teksturnya sangat tebal, baunya herbal yang aku demen banget. kalo muka lagi gak bisa dikontrol, enak banget nih pake ini, jerawat juga cepet kempes. the Essence this bikin kulit aku terlihat kusam dan harganya juga wow.",-1,0,1,1
18188,saya sudah menggunakan produk ini sejak saya berumur 17. sempet off karena harganya yang mahal juga bikin breakout tiba (padahal karena clear lotinlonnya). sekarang pakai fte lagi dan ini udah botol yang ke dua. sejauh ini setelah pakai fte muka jadi lebih seger setelah di aplikasikan. buat jerawat masih aktif (mungkin karena faktor makanan). tapi secara keseluruhan saya sangat menyukai produk ini!,-1,0,1,0
18305,"serum pemutih yang efektif. dalam 2 minggu, kulit wajah memang cerah. poin plusnya biarpun sifatnya whitening, tapi ga bikin kering kulit saya. biasanya produk whitening bikin drying, tapi serum ini pas. konsistensinya pas, cepat menyerap, dan wanginya lembut. saya kurang suka produk perawatan kulit yang wangi, tapi laneige ini wanginya dapat diterima kok. harganya masih mid-end. repurchase, mungkin, kalau habis panas2an ini serum yg cukup cepat memulihan skintone yg gosong",0,0,1,1
19157,"aku beli pas lagi diskon jadi harganya termasuk murah. kandungan didalamnya cukup lengkapada niacinamide buat melawat kerut 2 halus yg muncul diwajahku. awalnya mau coba regenerist tapi karena ini lebih murah, jadinya aku coba yg ini dulu. hasilnya kulit lebih lembut dan kenyal dan nggak buat oily buat kulit kombinasiku. oleskan bedak juga lebih menempel pada :) suka!",1,0,1,0
19168,"pertama kali pakai olay serum, langsung kerasa efeknya. kulit jadi halus, tampak lebih kecil, dan jerawat2 kecil hilang.setelah satu bulan pemakaian, permukaan tampak memudar. tone kulit lebih merata dan glowing ^^",0,0,1,0
19375,"hakubi white c gel ini fungsinya hampir sama seperti serum. aku pernah nyobain samplenya selama 1,5 bulan .. teksturnya agak cair, warnanya bening, dan tidak ada. saat dipalikasikan ke muka, terasa banget lengketnya. selama 1,5 bulan pake sih wajah jadi keliatan lebih cerah karena kandungan vit c nya itu. selain itu, belum ada efek yg wow banget sih ... untuk pembelian kembali, masih mikir2 karena harganya cukup mahal dan isinya cuma 20ml",-1,0,0,0
19479,"serum yang mahaall tapi worth it. hasil berasa banget bikin mukaku keliatan lebih putih, cerah dan lembut. teksturnya agak sedikit bergliter, untuk pemakaian cukup 1 pipet dan di warm up terlebih dahulu lalu tepuk-tepuk di wajah. oiya, untuk seluruh produk sk2, kita tidak perlu terlalu banyak karena hasil yang dihasilkan akan tetap sama (info dari banya)",-1,0,1,0
19718,mahal banget serum satu ini. pakainya disayang2 bener. tapi efeknya memang beneran oke. sangat melembabkan dan bikin wajah glowy sehat! habis nyoba sample nya langsung kepingin fullsize. itu sepadan dengan hype. itu sepadan dengan harganya.,-1,0,1,0
19765,"hasilnya gak instant tapi cukup keliatan. dalam pemakaian selama 4minggu udah mulai keliatan hasilnya, skintone saya mulai balik ke warna yg lebih cerah (cerah ya bukan jadi putih). gak mudah, di pakenya pun mudah, cepat menyerap. harga agak sedikit mahal (200rb) tapi masih okelah kalo menurutku.",-1,0,1,0
19773,"gw pake ini hanya malam hari, ngelembabinnya oke bgt ya soalnya bangun pagi2 muka rada oily tp oily yg 'sehat'. jerawat kecil2 juga lumayan menghilang. worth to try walaupun agak susah dicari ditoko2, biasanya gue cari online",0,0,1,0
20017,"serum pertama yang di pakai klo kebanyakan pakai jadi lengket dan lama nyerap paling bagus emang aplikasi nya tipis2 saja, ga bikin bo tapi ga juga bantu hilangin garis2 halus sangat melembabkan klo di gw, cuman yang agak lama meresap buat harga 160an (klo di diskon) cukup bagus kok, cuman sayang saya tidak akan membelinya lagi :)",0,0,1,0
20198,"harus memiliki esensi! efeknya kulit segar, kenyal, dan paling nyata tekstur kulit jd lebih halus. baunya khas pitera yang awalnya agak ganggu, tp lama2 sih biasa juga. meskipun mahal banget untuk air ajaib ini sebenernya cukup irit. saya pakai botol spray. dan 30 ml bisa untuk 1,5-2 bulan pemakaian. dibanding esensi sejenis, fte sk ii yg terlihat hasilnya.",-1,0,1,0
20466,"mungkin esensi terbaik di alam semesta. Awalnya sempet berhenti karena breakout pake sk ii, tapi pas dilanjutin ko wajah tambah glowing ya? emang ga bohong deh kualitas sk ii yang paling asyik dari esensi ini, bisa dikombinasi pake perawatan kulit apa aja selama bkn perawatan kulit dokter yang banyak bahan kimia dan krim geje yang banyak merkuri, dijamin breakout parah meski mahal, saya akan membeli kembali bayi ini pasti . kualitas sk ii emang ga bohong ko",-1,0,1,0
20596,"dari segi harga serum ini lumayan mahal. dari segi packagingnya bagus, botolnya ramping dan panjang, pumpnya enak di tekan. teksturnya seperti gel tapi tidak jernamih dan berwarna agak putih. standar wanginya. mudah di aplikasikan pada kulit wajah, rasanya licin banget setelah dioleskan ke wajah, dan sedikit berminyak di wajahku. sejauh ini belum ada efek berarti di wajahku. mungkin butuh waktu untuk bisa merasakan manfaatnya.",-1,1,0,0
21310,"serumdengan konsistensi cukup kental. ini adalah serum yang memenuhi semua kebutuhan kulit. Faktanya, ini sangat terkonsentrasi seperti namanya, saya pikir ini lebih seperti ampul! untuk semua jenis kulit maupun yang cocok bermasalah. pas kucoba dikulitku yang lumayan kering, kok agak susah meresap (pas diolesin ke kulit, tetap di situ). Sejujurnya, saya pikir hanya saya yang mengharapkan lebih dari cairan mahal ini! tapi untuk ibuku yang memiliki tanda penuaan yang cukup parah, ini sempurna! oh ya, botolnya hijau kaca dan ada 'scooper' untuk mengambil serumnya. nah panjang 'scooper' kira2 1cm dari dasar botol. kebayang kan? Maksud saya, Anda ingin menggunakan setiap semi-drop dari barang mahal ini, bukan?",0,0,1,0
21356,"setelah membaca review2 para blogger, saya koq jadi tertarik mencoba produk pc ini ... harganya juga lumayan mahal. pada waktu kejadian, wajahku sedang mengalami jerawat kecil2 seperti bruntusan. setelah semalaman pakai produk ini, di pagi harinya wajah terasa kencang dan lembab bangeeett ... setelah 3 hari pemakaian kulit wajah semakin lembab, tapi ya itu ... sama sekali gak ngilangin jerawat kecil2 di wajahku :(",-1,0,0,0
21373,aku suka banget serum ini! sebelumnya emang aku pake 2 serum dari sk-ii: whitening power spot specialist & amp,0,0,1,0
21490,"dulu pas buat esensi stempower, habis setengah botol kukasih mamaku. kurang suka serum tekstur yang banyak silikon nya (cari dimethicone atau daftar bahan) soalnya berasa kayak serumnya kurang meresap di kulit hehehe. nah kalo ini sih sebenernya ada dimethicone di daftar bahan nya, tapi mungkin kadarnya lebih sedikit kali ya? soalnya pas dipake, tepuk2 dimuka, tunggu 1 menit, langsung meresap dikulit. dan produk ini sangat bagus untuk digunakan dengan krim rna baru saya oleh sk-ii.",0,0,1,0
21590,"ste ini gampang banget menyerap diwajah, jadi pakenya harus cepet-cepet. wajahku jadi lebih balance dan cerah setelah pakai ste ini. isinya juga banyak jadi hemat pakainya. hasilnya di aku terlihat setelah dua bulan pemakaian rutin.",0,0,1,0
21658,"salah satu serum pelembab terbaik yang disukai kulit saya! dah pake ini 2 taunan, bagus buat serum siang hari. kalo dipake malem, kurang maksimal kayaknya ya",0,0,1,0
21758,"fte, ini mungkin mencuri perhatian Anda sebentar! Menurut aku esensi ini bagus banget buat yang kulit dehidrasi \\\\ / kering. pas aku coba 28 hari, bikin kulit aku kenyal dan lembab..tapi kayaknya kurang cocok untuk yg nyari anti-aging yah? teksturnya lebih kental dibanding esensi biasa yang seperti udara. pas dipake sama anr estee lauder, bikin kulit glowing dan kenceng! nilai uang yang baik!",0,0,1,0
22759,pemakaian pertama langsung buat kulit lebut dan lembab. Sedikit hangat ketika awal aplikasi di kulit tapi setelah itu hilang. mengandung vit yang tinggi. buat kulit glowing halus dan lembab banget. produk yang direkomendasikan,0,0,1,0
22951,"aku pakai produk ini sebagai toner, bukan essence. Untuk esensi aku memakai produk merk lain tampaknya nampaknya seperti nggak ada perubahan. karena jerawat masih on-off aja. satu kempes, tumbuh yang lain. tapi setelah pemakaian diteruskan selama kira-kira 1,5 bulan, perubahan mulai terlihat. jerawat yang meradang di pipi hilang sama sekali. wajah juga jadi nggak gampang kusam. tetapi jika dipakai kompres jerawat nggak ada perubahan pingin pembelian kembali tapi varian naik. aku suka!",0,0,1,0
23046,"produk ini bekerja seperti keajaiban. waktu pakai perbaikan-perbaikan yang terjadi sekitar dagu lagi kasar banget (alregi karena face wash sk-ii) dan setelah beberapa hari my skin udah ngak kasar dan kering lagi. luar biasa banget. teksturnya agak seperti gel, agak lengket dan jernih (tidak berwarna).",0,0,1,0
23064,"miracle water ini sudah saya pakai hampir 5 tahun, suka banget sama hasilnya bikin kulit muka lembab dan nampaknya lebih muda dari umurku, dan kadang kalau lagi malas suka ga pakai miracle water ini langsung keliatan beda kulit wajah",0,0,1,0
23846,"lagi jalan 3 tahun pake fte ini dan puas banget. awalnya disuruh nyobain punya nyokap. 1 minggu pertama purging tapi ga parah2 banget. muka sih jadi lembab terus kaya bening gitu, tapi jerawat masih suka dateng ya. ngeliat hasil di kulit nyokap ampuh gitu, sekarang kulitnya emang lebih bagus beberapa tahun lalu.",0,0,1,0
24445,"mahal. tapi sepadan dengan mereka. telah digunakan secara teratur selama 2 tahun. itu bekerja dengan baik pada saya. mbak sa lancome bilang ini adalah pre-serum, jadi setelah pakai ini harusnya sih pakai serum lagi. tapi kayanya jadi berat banget ya, mengingat itu pakai pelembab dan sunblock \\\\ / bb \\\\ / foundie. jadilah pakai ini setelah toner dan sebelum moisturizer aja. cairan encer, ringan, cepat menyerap. tunggu sekitar 5-10menit sebelum mengaplikasikan pelembab. tekstur kulit jadi lebih bagus, kalo ada bekas jerawat \\\\ / luka dioles ini juga jadi hilang bekasnya. but mikir-mikir ganti ke brand yang lain tempur skin-nya dari satu brand aja :)",0,0,1,0
24637,"nyoba ini punya mama sih .. aku belum cocok pake produk ini, iseng aja coba. serumnya enak, langsung nyerap di kulit, ga bikin gatel, bangun tidur muka tetep lembab, karena belum ada kerutan yang keliatan jadi saya ga pake ini lagi. mungkin saya akan pakai ini kalo umur udah memasuki usia 30 tahun.",0,0,1,0
24768,"Saya suka air ajaib ini !!!! kulit aku yang berminyak jadi lebih terkontrol. biasanya menjelang siang mukaku udah oily banget, tapi semenjak pake sk ii fte, mukaku jadi keliatan glowing dan tidak greasy.",0,0,1,0
24848,"pertama kali tau dari temen yg awalnya pake krim dokter skg pake fte dan wajahnya j kinclong. akhirnya keracunan deh beli krn punya masalah acne di jidat g ilang2 .. setelah make 2 minggu jerawat kering dan bekasnya memudar. luar biasa !!! dan kemudian udh skin ring tes 2 kali setelah pemakaian sebulan, mukaku jd seusia 11 tahun. senang bangeett",0,0,1,0
25033,"penasaran dengan produk ini yang konon kabarnya hampir mirip dengan ftenya skii .. intinya produk ini adalah essence lotion. kemasannya rapi dengan tutup berwarna emas, cukup besar sehingga kalau mau dibawa bepergian mesti dipindahin dulu ke botol kecil. karena harganya mahal bangeett cara pakainya aku irit2 (gak pakai kapas tapi ditotol2 pakai tangan aja). baru coba 2 minggu gak ada impact apa2 .. secara keseluruhan cara kerja produk ini sama seperti ftenya skii .. sama2 watery lotion untuk melembabkan kulit. karena udh terlanjur beli, yaudah dihabisin aja ... tapi untuk pembelian kembali gak deh mahal bookk",-1,0,1,0
25433,"waktu itu pertama kali nyoba karena dibelii nyokap. awalnya bagus sih. muka jadi bersih, jerawat juga berkurang. karena harga gak sesuai kantong mahasiswa, jadi ga pernah beli lagi .. mungkin lain kali aja.",-1,0,1,0
25561,kesan pertama pas pakai ini adalah produk ini sangat cepat diserap kulit. jadi walaupun ini adalah serum tapi tetap bisa dipakai 2x sehari karena tidak berminyak dan berminyak. bentuknya gel warna pink yang menandakan kekhasan produk dengan b12. ga ada bau khusus dan menyenangkan memakainya karena sangat cepat diserap kulit.,0,0,0,0
25677,"baru pertama coba serum malam \ \ / minyak, dan suka yang ini. aromanya menenangkan, cepat meresap, dan bikin wajah lembab dan kenyal pas paginya. cuma satu downsidenya, kok berasa gak abis2 ya, hehe. tips buat yang mau beli: kayaknya mending share sama temen atau anggota keluarga deh, biar gak mubazir.",0,0,1,0
26329,"ini adalah produk terlaris no. 1, anr atau kepanjangan dari serum perbaikan malam lanjutan ini banyak kegunaannya. bukan hanya bisa dipakai malam hari, tapi bisa dipakai di siang hari. Aku suka karena serum ini bisa dipakai bersama dengan krim mata lainnya, maupun krim wajah lainnya. anr ini juga bisa dipakai bersama dengan concealer, foundie, atau blush on untuk menciptakan blush on creamy. layak untuk dibeli! direkomendasikan",0,0,1,0
26566,"produk ini saya pakai setelah pemakaian toner. selama hampir sebulan secara rutin dipakai memang terlihat kulit lebih sempurna dan kenyal banget. harganya mahal ya hehe. produk ini dipercaya dapat membantu meregenerasi kulit agar tampak lebih muda, lembut, halus, kenyal dan bercahaya. teksturnya encer banget tapi cepat meresap dikulit. ajaib memang, wajah langsung jadi halus dan super glowing!",-1,0,1,0
26578,"Prduk ini bekerja dengan sempurna di malam hari. Kerutan halus di wajah lembut memudar, serta wajah terlihat halus, lembab, dan lebih sehat. karena harganya cukup mahal, aku hanya sedikit saja (1x pump cukup untuk wajah dan leher)",-1,0,1,0
26588,"dikatakan bahwa kunci rahasia ste ini dupenya sk ii fte. karena harga sk ii yang mehitaa aku pun ngelirik alternatifnya yaitu kunci rahasia ste ini. Yang aku rasain dari pemakaian ini kulitku jadi lebih lembab, bersinar, efek cerahnya dapet dan jarang jerawatan. Cara pemakaian favoritku aku pake ste ini dengan tablet mask, jadi tablet mask direndam pake ste terus dia mengembang dan bs dipake seperti mask sheet. tapi karena tiba2 mukaku berjerawat banyak karena kurang tidur aku ganti perawatan kulit yg lebih ditargetin utk mengatasi jerawat.",0,0,1,0
26691,"beneran cukup 1 tetes bisa untuk sewajah. terasa kenyal dan lembut, mudah meresap. saya tetap pakai serum sesudah nya. dan walaupun ditumpuk dengan serum, ga membuat wajah terasa lengket. bisa dipakai pagi dan malam.",0,0,1,0
26779,"harga juga lebih murah .. untuk kualitas bagus .. hasilnya keliatan waktu 1 bulan pemakaian, bikin wajah halus, lembab, cerah .. cuman saya stop pake ini, karna lagi berobat di dokter kulit.",1,0,1,0
26794,"Saya sangat mencintai serum ini! teksturnya jel tp cepet nyerep dikulit, nyaris ga kimiawi apapun. bikin kulit lembab seharian, kenyal dan glowing. ga bikin berminyak walopun kulitku oily di t-zone. aku pake pagi dan malem di combin sama serum lain dan moisturizer tetep ga brasa berat di muka. packagingnya simple gampang dbawa kemana2. Tp produk ini agak susah dicari, hanya beberapa olshop yang jual produk ini.",0,1,1,0
27033,"Penurunan nutrisi remaja ini serum yang cukup bagus menurutku. setetes bisa menjahitajah, dan efeknya tekstur kulit jadi kenyal dan teksturnya melembut. sayang harganya lumayan muahaaaal, kayaknya mendingan beli sk-ii deh hehehe :)",-1,0,1,0
27093,"saya membelikan ini untuk pasangan saya sebagai percobaan sebelum saya pakai, karena saat ini sedang hamil. kulit pasangan saya sangat berminyak tetapi juga kering sehingga sering tambal sulam di bagian tertentu. terlebih dahulu pori-pori di sekitar hidungnya besar dan sering dihinggapi komedo sehingga saya berharap produk ini bisa membantunya. teksturnya cair sekali, harus berhati-hati menuangkan produknya dan cepat dioles ke seluruh wajah. agak lengket di jari tangan, dan saya aplikasikannya dengan menepuk pelan di wajah. rasanya agak nyengat tapi sebentar, baunya juga bau obat, tapi nggak begitu menyengat jadi masih dalam batas wajar. 2 minggu memakai produk ini selang seling tiap 2 hari sekali membuat wajah pasangan saya jadi lebih halus, pori-porinya juga tidak sama sekali dan ekstraksi komedo tidak perlu seminggu sekali lagi.",0,0,1,0
27216,"membeli ini karena saya membaca review di suatu tempat - ini adalah penipuan untuk genifique lancome. percaya lah ya, kan merek kedua ini emang satu perusahaan. dengan harga yang jauh lebih terjangkau, itu terdengar seperti mimpi. Tapi bagi saya, sepertinya kode pemuda belum bisa dibandingin dengan genifique. teksturnya beda - kode remaja ini lebih berair, sehingga pas diaplikasikan lebih lama menyerap ke kulit, perlu menunggu lebih lama untuk mengaplikasikan pelembab setelahnya. kode pemuda ini juga terlalu harum buatku. hasilnya sih lumayan bagus, aku pakai ini barengan dengan white perfect night cream dan ketika bangun tidur kulit jelas lebih cerah dan kenyal. tapi begitu ganti ke revitalift night cream, hasilnya nggak sebagus sebelumnya - padahal kata sa l'oreal, kode remaja universal ini, bisa dipakai dengan skin care l'oreal yang mana aja. itu baik-baik saja, tetapi saya lebih suka beralih ke sesuatu yang lebih baik.",1,0,1,-1
27360,"ini adalah serum pertama yang aku coba. waktu itu iseng coba-coba ini karena dari ulasan dikatakan serum ini dapat memperbaiki muka dan cocok untuk masalah muka jerawat. teksturnya kental berwarna kecoklatan, wangi herbal yang enak dan tidak mengganggu. enak dipakai dan melembabkan wajah. Sepertinya jerawat di wajah menjadi berkurang namun menurutku kurang signifikan (mungkin karena aku kurang sabaran). harganya mahal banget! kurang friendly untuk di kantong huhu. jadi belum tentu pembelian kembali. tapi serius beneran rasanya enak banget di muka.",-1,0,1,1
27925,"mulai mencoba ini karena klaimnya sebagai booster bagi perawatan kulit sesudahnya (konon jika memakai persediaan perawatan kulit bisa meningkat menjadi sekitar 90% cmiiw) awalnya memang seperti tidak ada hasilnya, purging engga, hasil yang signifikan juga engga tapi begitu begitu fte nya habis dan saya pemakaiannya , muka saya jadi terlihat lebih kusam saat memakai fte jadi kesimpulannya, it does work! (tapi fte ini tidak bisa bekerja sendirian, karena produk ini hanya booster, maka sesudah fte anda tetap harus memakai serum yang tak terkalahkan dengan kulit anda)",0,0,1,0
27941,"Awalnya nyoba ini karena saat itu kondisi kulit saya sedang kering dan flaky banget hasil dari pengelupasan berlebihan, saya pakai setiap malam setelah fte. dan ajaibnya, saat pagi hari di muka saya yang kemerahan, serpihan dan super kering menjadi normal, tidak ada bercak kering, tidak kemerahan, dan lembab! tapiiii setelah pemakaian rutin setiap malam selama 3 bulan, kulit saya menjadi berminyak, kemudian saya menjeda pemakaiannya menjadi 2-3 hari sekali, kemudian kulit muka saya menjadi normal lagi. sangat recommended buat yang punya kulit kering bersisik!",0,0,1,0
28056,"beli karena cari cadangan fte skii yang udah mau abis, dan baca blog juga ada yang bilang ini malah lebih bagus dari fte skii. saya setuju, lebi suka yang ini. harga setengahnya fte (harga counter ya, ngga tau nih kalau harga olshop). efek kenyak, sehat dan lembut juga sama seperti fte skii. tapi fte missha ini ngga ada fase bruntusan dan minyakan dulu. akan membeli kembali",0,0,1,0
28215,"mendapat ini hadiah dari harian wanita. bentuknya transparan gel, menyerapnya membutuhkan waktu di wajah. pas pertama buka hati-hati karena ngga dipencet aja langsung bocor. jujur ??aku sendiri susah bilang produk ini gimana karena kalo pake ini pasti pake yang lain juga. tapi sejak pake ini (ditambah produk lain), muka jadi lebih lembap, dan kurang berminyak. Selain itu kandungan di hydraluron ini emang bagus untuk wajah",0,0,1,0
28477,"teksturnya cair, nggak lengket tapi meninggalkan licin di tangan kalau sudah diaplikasikan ke wajah. harumnya khas sk2 dan mudah meresap ke kulit meninggalkan glow. selama pemakaian 3 bulan bersama wanita muda creme saya merasakan wajah yang lebih halus, kenyal dan bekas jerawat memudar. kulit juga nggak gampang jerawat biar lagi masa menstruasi.",0,0,1,0
28515,"hwanyu essence ini emang bagus banget secara dia juga termasuk high-end product .. waktu itu aku hanya mencoba samplenya, aku pakai berbarengan dengan hwanyu go cream .. hasilnya langsung terlihat keesokkan harinya, wajah jadi makin terlihat sehat, glowing, dan kenyal .. sayang harga untuk full sizenya sangat mahal, jadi kalau mau perawatan pakai seri hwanyu go lebih memilih beli sample'nya: p",-1,0,1,0
28543,"suka banget sama esensi ini, aku biasanya pakai setiap pagi setelah toner melakukan apa yang dikatakannya mengecilkan pori dan mengontrol minyak secara instan (dan sementara waktu), jadi sekitar 2-3 pori-pori terlihat lebih kecil dan produksi minyak berkurang, selepas itu produksi minyak dan ukuran pori kembali seperti semula. saat diaplikasikan ke wajah rasanya dingin, aplikatornya pun unik membuat produk terdistribusi secara merata di tempat kecil seperti pinggiran hidung dan bawah bibir",0,0,1,0
28677,"Sulwhasoo first care pengaktifan serum ini jadi favorit aku selain sejarah whoo soon hwan essence .. karena melembabkan kulit seketika sehabis cuci muka dan bisa membantu perawatan kulit lain menjadi lebih menyerap ke kuiit .. selain bisa dipakai untuk wajah, juga bisa dipakai untuk ujung2 rambut yang kering .. wanginya herbal tetapi aku suka karena tidak terlalu menyengat .. harganya mahal tetapi worthed dengan kualitasnya ..",-1,0,1,1
